//ItemIndex   EffectIndex   EffectValue   EffectLevel   ColorR   ColorG   ColorB  EffectType     EffectSize   ColorSide
//Horn of Steal (hornofsteel.bmd)
6293	     32290   		 23        		0            1.00    0.5      0.0      7.0			0.0			  0.0
6293	     32290   		 35        		0            1.00    0.5      0.0      7.0			0.0			  0.0
6293	     32290   		 39        		0            1.00    0.5      0.0      7.0			0.0			  0.0
6293	     32290   		 44        		0            1.00    0.5      0.0      7.0			0.0			  0.0
6293	     32290   		 45        		0            1.00    0.5      0.0      7.0			0.0			  0.0
6293	     32290   		 12        		0            1.00    0.5      0.0      7.0			0.0			  0.0
6293	     32290   		 16        		0            1.00    0.5      0.0      7.0			0.0			  0.0
6293	     32290   		 21        		0            1.00    0.5      0.0      7.0			0.0			  0.0
6293	     32290   		 22        		0            1.00    0.5      0.0      7.0			0.0			  0.0
6293	     32290   		 61        		0            1.00    0.5      0.0      7.0			0.0			  0.0
6293	     32290   		 60        		0            1.00    0.5      0.0      7.0			0.0			  0.0
6293	     32290   		 59        		0            1.00    0.5      0.0      7.0			0.0			  0.0
6293	     32290   		 62        		0            1.00    0.5      0.0      7.0			0.0			  0.0
6293	     32290   		 55        		0            1.00    0.5      0.0      7.0			0.0			  0.0
6293	     32290   		 52        		0            1.00    0.5      0.0      7.0			0.0			  0.0
6293	     32290   		 53        		0            1.00    0.5      0.0      7.0			0.0			  0.0
6293	     32290   		 54        		0            1.00    0.5      0.0      7.0			0.0			  0.0
//Wing Ligh Blue
6305           32387           11          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           12          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           13          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           14          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           15          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           16          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           17          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           18          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           19          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           20          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           21          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           22          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           23          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           24          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           25          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           26          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           27          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           28          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           29          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           30          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           31          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           32          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           33          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           34          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           35          0             0.36		0.66	 0.99      0.5          0.25        0.00
6305           32387           36          0             0.36		0.66	 0.99      0.5          0.25        0.00
//Capa Ligh Blue 
6304           32387           2           0             0.36		0.66	 0.99      0.5          0.25        0.00
6304           32387           3           0             0.36		0.66	 0.99      0.5          0.25        0.00
6304           32387           10          0             0.36		0.66	 0.99      0.5          0.25        0.00
6304           32387           11          0             0.36		0.66	 0.99      0.5          0.25        0.00
//Wing Of Holy v2
6341           32387           11           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           12           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           13           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           14           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           15           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           16           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           17           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           18           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           19           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           20           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           21           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           22           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           23           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           24           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           25           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           26           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           27           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           28           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           29           0             0.56		0.56	 0.56      0.2          0.15        0.00
6341           32387           30           0             0.56		0.56	 0.56      0.2          0.15        0.00

//Wing War Black
6444          32101         5            0              0.94     0.53     0.12    12.0 0.0 0.0
6444          32101         6            0              0.94     0.53     0.12    12.0 0.0 0.0
6444          32101         10            0             0.94     0.53     0.12    12.0 0.0 0.0
6444          32101         18            0             0.94     0.53     0.12    12.0 0.0 0.0
6444          32101         19             0            0.94     0.53     0.12    12.0 0.0 0.0
6444          32101         23            0             0.94     0.53     0.12    12.0 0.0 0.0
6444          32101         28            0             0.94     0.53     0.12    12.0 0.0 0.0
6444          32101         29            0             0.94     0.53     0.12    12.0 0.0 0.0
6444          32101         33            0             0.94     0.53     0.12    12.0 0.0 0.0
6444          32101         42            0             0.94     0.53     0.12    12.0 0.0 0.0
6444          32101         47            0             0.94     0.53     0.12    12.0 0.0 0.0

//Wing War blue
6442        32002          47            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          24            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          31            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          40            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          08            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          17            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          46            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          23            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          35            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          39            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          44            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          45            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          12            0             0.0		180	 	 230	 	 0.5		 0.5		 0.5
6442        32002          16            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          21            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          22            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          61            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          60            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          59            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          62            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          55            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          52            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          53            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32002          54            0             0.0		180	 	 230		 0.5		 0.5		 0.5
6442        32387    	   14            0            0.0	 	0.7	 	 0.9      0.0         0.2         0.2
6442        32387    	   19            0            0.0	 	0.7	 	 0.9      0.0         0.2         0.2
6442        32387    	   50            0            0.0	 	0.7	 	 0.9      0.0         0.2         0.2
6442        32387    	   37            0            0.0	 	0.7	 	 0.9      0.0         0.2         0.2
6442        32387    	   42            0            0.0	 	0.7	 	 0.9      0.0         0.2         0.2
6442        32387    	   57            0            0.0	 	0.7	 	 0.9      0.0         0.2         0.2

//Wing of War Steel - Effect Dynamic
6443 32101 7  0  0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 15 0  0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 23 0  0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 24 0  0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 30 0  0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 38 0  0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 46 0  0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 47 0  0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 58 0  0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 51 0  0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 28 0 0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 37 0 0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 42 0 0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 05 0 0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 14 0 0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 19 0 0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 57 0 0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 60 0 0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 61 0 0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 50 0 0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 53 0 0.25 0.25 0.25 0.0 0.0 0.0
6443 32101 54 0 0.25 0.25 0.25 0.0 0.0 0.0

//wing style teste dynamic
6445       299          3            0             0.20    0.20    0.20     1.0        0.0        0.3
6445       299          3            0             0.20    0.20    0.20     1.0        0.0        0.3

//sw style rw
110       1452          1            0             0.20    0.20    0.20     2.0        2.0        0.3
110      1714          1            0             0.20    0.20    0.20     1.0        0.8        0.3

//Wing War Pink
6448          32101         5            0              0.73     00         1.0    12.0 0.0 0.0
6448          32101         6            0              0.73     00         1.0    12.0 0.0 0.0
6448          32101         10            0             0.73     00         1.0    12.0 0.0 0.0
6448          32101         18            0             0.73     00         1.0    12.0 0.0 0.0
6448          32101         19             0            0.73     00         1.0    12.0 0.0 0.0
6448          32101         23            0             0.73     00         1.0    12.0 0.0 0.0
6448          32101         28            0             0.73     00         1.0    12.0 0.0 0.0
6448          32101         29            0             0.73     00         1.0    12.0 0.0 0.0
6448          32101         33            0             0.73     00         1.0    12.0 0.0 0.0
6448          32101         42            0             0.73     00         1.0    12.0 0.0 0.0
6448          32101         47            0             0.73     00         1.0    12.0 0.0 0.0

end
